Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.2,..,..,..,97.1,..,..,..,..,95.1,..,..,..,..,..,95.9,..,..,..,..,94.5,..,..,..,89.5,..,..,90.4,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.1,..,..,..,..,..,98.1,..,..,..,..,..,..,..,98.5,..,..,..,..,..,..,97.1,..,..,..,..,..,..,97.4,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.9,..,..,..,..,..,74.2,..,..,..,..,..,..,..,65,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.8,..,..,..,..,82.3,..,..,..,..,..,82.6,..,..,..,..,..,..,72.7,..,..,..,..,..,..,74,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,6.5,..,4,..,3.2,..,3,..,2.5,..,2,2,..,2.2,1.7,1.7,1.5,1.2,1.7,1.7,2,1.5,1.7,1.5,1.5,1.2,1.2,1.2,1.2,1,1,1,0.7,0.7,1,0.7,0.7,1,1,0.7,0.7,1,1,1,1,1,0.7,0.7,0.7,0.5,0.5,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.4,..,..,..,..,..,..,..,..,..,..,..,..,96.1,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.2,..,..,..,..,..,..,..,88.5,..,..,..,..,..,..,90.1,..,..,..,89.5,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.4,..,..,58.5,..,53.3,..,49.8,..,44.6,..,41.6,..,44.5,..,..,43.2,..,..,32,..,..,27.6,..,23.5,..,14.4,..,11.7,..,9,..,..,11.3,..,5.7,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..,100,..,..,99.8,..,..,99.2,..,..,98.5,..,..,96.4,..,..,94.5,..,..,89.3,..,..,81.8,..,..,73,..,66.1,62.7,58,51.7,46.7,42.4,38.7,36.3,32.2,28.9,29.5,21,21.5,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.3,..,..,..,..,..,..,..,59.4,60.7,..,57.6,60.3,..,..,..,66.7,..,..,69.2,65.4,71.5,62.5,63.3,62.4,59.1,..,..,53.7,52.5,50,47.2,45.4,43,40.8,40,40.1,39.6,39.6,40.3,48,44,40.2,37.6,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.7,..,..,..,..,..,..,..,..,..,76.7,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.7,..,..,..,..,..,..,..,97.9,..,..,..,..,..,..,..,98,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.9,..,..,..,..,..,82.4,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75,..,..,..,..,69.8,..,..,51.9,51.2,55.8,53,45.9,41.8,41.9,45.9,42.7,37.3,41.3,41.4,32.1,31.8,30.4,32.2,29.6,29.4,24.3,23.3,22.8,18.8,19.8,18.4,18.4,18.3,17.5,17,15.8,16.5,16.7,23.3,17.8,17.1,15.3,12.6
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.7,67.5,73.9,81.4,..,..,..,87.2,..,..,88.8,..,..,89.5,..,..,..,88.8,..,..,..,..,..,89.1,..,..,..,..,..,..,90.2,..,..,79.6,..,..,80.9,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..,..,..,..,0.4,4.3,3.9,5.6,..,..,0.6,..,..,..,0.9,6.3,7.9,8.8,10.3,9.4,7.9,7.5,6,5.6,3.5,3.1,2.7,2,2.4,2,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,0.1,0,0.1,0,0.2,0.2,0.3,0.1,0.3,0.4,0.2,0.1,0.2,0.3,0.5,0.2,0.1,0,0.1,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,0,..,..,2,..,..,..,..,..,1.2,..,1.9,1.1,1,0.8,0.9,1,1.1,0.9,1.1,0.8,1.1,0.7,0.8,0.5,0.4,0.3,0.5,0.3,0.6,0.8,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2,..,..,..,..,1.2,..,..,0.2,..,..,..,..,0.2,..,..,0.5,0.4,0.5,0.3,0.6,0.8,1.1,0.3,0.6,0.9,0.8,0.9,0.5,0.5,0.3,0.3,0.5,0.5,0.3,0.8,0.6,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.3,..,..,..,..,..,..,..,..,..,77.5,81.7,..,..,..,80.8,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.3,..,..,64,..,..,51,..,..,..,40.9,38.3,..,..,39.8,39.2,39,47.8,55.6,46.6,43.5,43,44.2,41.5,42,40.2,39.6,39.3,33.5,29.4,27.4,23.8,20.9,18.8,21.7,21.8,20.2,16.9,14
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.8,..,..,..,..,..,..,65.9,65.3,..,..,65,68.6,76.6,..,..,58.7,59.7,51.9,46.8,45.9,43.4,44.4,39.7,35.9,32.6,32.5,28.7,29.8,29.3,28.3,28.9,30.6,36,33.5,30.9,30.8,32.6
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.9,..,..,..,..,77.1,..,..,..,64,..,..,..,..,72.4,..,..,..,71.8,..,63.5,..,60.6,..,..,56.8,..,66.8,..,62.2,..,58.5,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.5,..,70.5,..,..,..,63.2,64.3,..,62.9,60,56,57.2,56.8,58.4,56.9,57.1,56.2,53.1,56,56.6,54.8,56,53.5,49.1,49.3,46.6,44.9,42.4,39.1,34.7,..,33.5,32.7,29.9,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.1,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.2,..,40.2,..,..,34.1,..,35.9,38.5,36,20.7,14.6,10.1,6.3,4.1,4.1,5,7.2,6.1,5.2,5.3,5,2.9,2.4,1.8,1.3,1.7,1.6,1,2,1.3,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98,..,..,..,..,..,90.4,..,..,..,..,..,..,..,..,88.1,..,..,..,..,..,..,79.3,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.5,..,..,..,97.7,..,..,..,..,95.7,..,..,..,..,..,93.2,..,..,..,..,89.9,..,..,..,..,..,93.5,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.4,..,..,..,..,..,48.9,..,..,..,..,46.7,..,..,..,..,..,61.3,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,..,..,..,0.2,..,..,..,0.2,..,..,..,..,0.2,..,..,0.2,0.2,0.2,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.3,0.4,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,France,FRA,..,..,..,..,..,..,..,..,..,..,4.7,..,..,..,..,2.7,..,..,..,1.5,..,..,..,..,1.5,..,..,..,..,..,0.5,..,..,..,..,..,0.7,0.7,0.5,0.5,0.5,0.2,0.2,0.5,0.3,0.3,0.2,0.1,0.1,0.4,0.4,0.2,0.3,0.2,0.2,0.4,0.3,0.1,0.1,0.4,0.4,0.6,0.4,0.3,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.9,..,..,..,..,..,..,..,..,..,..,..,32.9,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.2,..,..,..,..,89.8,..,..,..,..,..,..,85,..,..,..,..,78.7,..,..,..,..,78.2,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60,79.5,79.9,84.6,86,87.7,78.7,78.3,77,77.3,78.5,79.8,76.6,76.7,76.7,75.6,72.1,66.6,64.8,63.1,64,61.5,62,62.5,66.4,64.6,56.6,49.1,45.6
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,0.2,0.2,0.7,0.5,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.5,0.5,0.5,0.5,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.4,98.1,..,..,98.3,..,..,..,..,..,..,96.1,..,..,..,..,..,..,94.1,..,..,..,..,..,..,86.3,..,..,..,85.4,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.5,..,..,..,..,3.2,..,3,2.2,2.2,2.4,2.7,2,1.8,2.2,3.2,6.4,9,10.3,9.5,9.2,8,6.9,5.1,4.8,5.1,3.6,3.6,3.2,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.6,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83,..,..,70.3,..,..,..,..,..,..,..,..,46.6,..,41.7,..,..,..,..,..,40.2,..,..,..,..,..,..,..,44.8,..,..,..,..,..,..,..,..,47.3,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..,82.7,..,..,..,..,..,..,..,90.9,..,..,..,..,88.8,..,..,..,..,83.8,..,..,..,..,..,76.6,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.8,..,92.1,..,..,..,..,..,..,..,..,97.6,..,..,..,..,..,..,..,94.9,..,..,..,..,..,..,..,89.5,..,..,91.4,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.5,..,..,..,..,..,54.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.6,..,..,..,..,..,..,..,..,..,..,88.2,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.4,85.2,82.1,79.7,73.9,73.6,75.1,77,69.9,69.1,70.8,..,59.9,65.8,69.1,67.9,66.1,60.8,58.5,55.6,52.9,55.5,56.2,61,59.1,58.2,58,55.4,56.4,56.1,54.5,..,..,..,53.3,49.8
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,39.3,..,9.1,..,11.5,14.5,..,..,..,23.2,15.7,21.7,14.4,13.7,13.9,9.4,10.4,7,6.9,6.7,7.7,9,8.7,11.6,10.6,8.3,6.4,4.3,4.9,..,..,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,0.4,0.2,0.5,0.3,0.2,0.3,0.6,0.8,0.4,0.2,0.2,0.2,0.2,0.1,0.6,0.4,..,..,..,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.4,..,..,..,..,..,97.2,..,..,..,97,..,..,..,..,..,97.3,..,..,..,..,..,..,..,..,..,..,96.3,..,..,..,..,95,..,92.5,..,..,..,..,..,..,..,..,..,..,82.1,..,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.2,..,..,99.2,..,..,98.5,..,..,98.3,..,..,96.9,..,99.1,97.9,97.6,96.8,94.9,95.4,94.8,94.6,95.3,92.6,92.4,92.1,88.9,85.8,84.7,82.6,82,81.9,77.5,74.1,71.2,70.4,69.4,68.5,70.3,69.6,68.3
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.1,..,..,..,70.5,..,..,..,63.7,..,..,..,60.1,..,..,..,..,..,..,37.7,38.2,..,..,36.9,..,38.3,37.2,39.8,42.1,41.5,41.7,38.6,42.1,47.4,48.4,42.8,39,36,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.2,..,..,..,..,..,32,..,..,..,..,..,..,..,..,..,..,28,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.2,..,..,..,..,..,..,3.7,4,2.5,..,..,..,0.7,..,1.5,0.7,0.7,0.3,0.7,0.6,1,1.8,2,1.9,1.6,1.9,1.3,0.9,0.9,0.6,0.1,0.2,0.2,0.3,0.3,0.3,..
Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),SI.POV.UMIC,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
